epoch,train_loss_sediment,val_loss_sediment,train_loss_velocity,val_loss_velocity
359,0.0008484530767939868,0.011718326169862908,0.0015143788014034022,0.13856017893258007
360,0.0009166063984198326,0.01115651850912088,0.00163583892519057,0.13745771997345893
361,0.000950600130224041,0.011829252915528233,0.0019546945414002192,0.13981530118646968
362,0.0009220290228585793,0.011183922151133332,0.0027485582980321557,0.1378792582075101
363,0.0008660166363515144,0.011849222232097337,0.003885315398120296,0.14220474804554414
364,0.0007739558616897676,0.011237309197736616,0.0057121096276627715,0.1411206808618646
365,0.0006795580647059303,0.011611943350155435,0.0033934360697145207,0.14484766436621227
366,0.0005904236755825693,0.011224406213762445,0.0016295189639116976,0.13789407516917282
367,0.000528216161219454,0.011502271232839712,0.0022000978281171814,0.1340818829611167
368,0.0005033146589813212,0.011501336792592277,0.003149431344694227,0.13870940048856042
369,0.0005090867554080125,0.011472962593987796,0.002114533653758918,0.1339520965336835
370,0.0005359169350938413,0.011632162259450808,0.0014821309580194226,0.13348380083918032
371,0.0005716268805495727,0.011445015319016365,0.0022761342593049386,0.13524473337287868
372,0.000607823054229351,0.011811611225268106,0.002422340552450693,0.1326000161980748
373,0.0006344426409329427,0.011449682426470193,0.0013599691646534447,0.1344543683685399
374,0.0006551981379507695,0.011847368068957118,0.0016991791238451929,0.1347384022924261
375,0.0006604851429071353,0.01145599811906733,0.002158455152315868,0.13098380336240742
376,0.0006656092494902512,0.0119528052720953,0.0013948808700971337,0.13288406106402892
377,0.000656925808841556,0.011550341387681119,0.0014382452343227414,0.13514162316430445
378,0.0006466448069827517,0.011952274772077639,0.0018633410287178423,0.13337363054115078
379,0.0006296699631941591,0.011580943691855089,0.0015099443529368892,0.13339954157953143
380,0.0006122133867941323,0.011909389523420221,0.001146945359590997,0.1330562281164763
381,0.0005926314265021973,0.011565757222278726,0.0015062560884540684,0.13383587086649307
382,0.000573999121053652,0.011866262276906648,0.0015090130644982301,0.13474084525555582
383,0.0005567024791610141,0.011609266492852642,0.0012498094162325109,0.13233869867802628
384,0.0005432178049725784,0.011875681109838861,0.0011660815284409616,0.1339298891870434
385,0.0005331627145808202,0.011681818501673158,0.0013924447261766627,0.13778262932900498
386,0.0005263737484902145,0.011900529552709947,0.0012187005361546366,0.13594441404201701
387,0.000522020734549283,0.01174937792279623,0.0011029210477192612,0.13573916383202136
388,0.0005198347102177978,0.01199528085428624,0.0012230498611097067,0.13620715848578888
389,0.000520965033600814,0.011824923148887967,0.0013138600838216992,0.1344837331206838
390,0.0005230924152403324,0.011946460560149018,0.001090596177201517,0.13363562955635852
391,0.0005291042401552651,0.011741672745832082,0.001018943463379554,0.13236539422675697
392,0.0005417334327838076,0.01200741347258805,0.0011977636666703222,0.13262197541257656
393,0.0005588958241300505,0.011780230251962422,0.0011817052049977043,0.1347972295803051
394,0.0005845793641706797,0.01212939265990841,0.001068722403194644,0.13390020070444777
395,0.0006159774027810506,0.011811708368775816,0.0009377716275313418,0.1329957000334955
396,0.0006597784055664007,0.012306196505823626,0.0010599490732987314,0.133842654522559
397,0.0007174464210085941,0.011890526531422491,0.0010666286645068005,0.1339268449260014
398,0.0008050517968850791,0.012588993141203732,0.0010046353329779523,0.13502074628385094
399,0.0009071940897226856,0.012079109718326757,0.0008951627407958432,0.13434015114773493
400,0.001056488864744734,0.012962248671157637,0.0008871722947033905,0.13540143989473968
